C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911031.wav|गीत सुन्दै काम गर्दै बस्न रमाइलो हुन्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911032.wav|रुघा चाडै निको होस् हजुरलाइ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911033.wav|रबिन, तिम्रो कलेजमा कहिले कार्यक्रम गर्न सकिन्छ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911034.wav|रोएजस्तो प्याँ–प्याँ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911035.wav|के भन्न खोजेको तिमीले?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911036.wav|मलाई गीत गाउन अाउँछ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911037.wav|ए ए, भयो त ल्यापटप मर्मत?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911038.wav|चरी बोल्यो चिरबिर ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911039.wav|ल बधाई छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911040.wav|नारायण गोपालको गीत बजाउन है ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911041.wav|तरकारी चाहिँ पकाउन लगाउन पर्ला जस्तो छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911042.wav|आफूले चुनाव जिते पुग्यो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911043.wav|राजा बस्ने कुर्सी सार्है ठूलो थियो।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911044.wav|जसको शक्ति उसकै भक्ति
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911045.wav|सकेसम्म यसरी पुरा लेख्ने गरौँ है ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911046.wav|सुपारी आप ककस्ले खानु भाछ त?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911047.wav|बाँदरको हातमा नरिवल
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911049.wav|गफ पनि बढाउन पर्यो अब त ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911050.wav|ज्ञानभूमि, शान्तिभूमि तराई, पहाड, हिमाल
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911051.wav|सानो–सानो घैलाभरि पानी भर्छु म ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911052.wav|हाहा ल भाइ, रमाइलो गर ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911053.wav|भुटी फुल पारी, राख्ने पाथी भरी ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911054.wav|राम त मेरो आफन्त हो नि ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911055.wav|आमाले मीठो सेल रोटी पकाउनु भयो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911056.wav|नखाउँ होला!
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911057.wav|सस्तो तरकारी कता पाउछ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911058.wav|अाजको दिन कस्तो भयो?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911060.wav|अहिले अलिकति सञ्चो भएको अनुभूति भइरहेको छ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911062.wav|पशुपति मन्दिर मा आरती कुन समयमा हुन्छ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911063.wav|अावश्यक त हैन, तर लेखेको राम्रो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911064.wav|रमाइलो रहेछ त ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911065.wav|गफ गाफ गर्दै गरम!
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911066.wav|उनीहरू थर्पुतिरबाट आएका थिए ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911067.wav|रैला हान्ने हो आज त ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911069.wav|अहिले सम्म कसैले भन्या छैनन् है यो चाहिँ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911071.wav|यो सरकारका लागि सबै कुरा बिक्रीमा छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911072.wav|यती विघ्न त कहीँ पनि नहोला सायद!
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911073.wav|अाज धेरै पछि ढिडो खाइयो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911074.wav|साना–साना गोडाहरू आफैँ चाल्छु म ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911075.wav|हाहाहा के हेर्छौ त?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911076.wav|अखिलका यी भाइहरूले कसैले लगाएअनुसार विरोध गरेका हुन् भन्ने स्पष्टै बुझिन्थ्यो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911077.wav|खाजा खाने बेला भैसक्यो.
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911079.wav|दाईलाई फोन हान ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911080.wav|भोलि कस्को पक्षमा हुनुहुन्छ हजुर?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911081.wav|नाच्न नजान्ने, अगान टेड़ो
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37911082.wav|भात कासी पुग्न लाग्यो म त खानतिर लागे है।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913734.wav|ल तिमिले किन अंग्रेजि बोलेको?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913735.wav|चाडैँ निको होस् साथी तिमीलाई ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913736.wav|भन्नुहुन्छ नातिनीलाई कस्तो सुहा’को ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913737.wav|मानव विकासको आवश्यकता चार बुदाँँमा भन्नुहोस् ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913738.wav|हिजो पार्टीमा धेरै रक्सि खाइएछ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913743.wav|थप श्रोतहरु
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913744.wav|तेस्तै लाग्यो मलाई पनि ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913745.wav|राणाशाहीले नेपाललाई बिर्ता र मौजामा बाँडे ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913746.wav|के छ खबर साथीहरु?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913747.wav|एक हातले तालि बज्दैन
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913749.wav|अाज एक्कासि रुघा लाग्न थाल्यो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913750.wav|घोडा चड्ने लड्छ
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913751.wav|म त मक्ख परे ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913752.wav|तर पनि, ब्राजिल र मेक्सिको मा कस्ले जिते हुन्थ्यो जस्तो लाग्छ हजुरलाई?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913753.wav|पसिना भो खलखल ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913754.wav|अाज दिनभरि एकदम झुलेर बसियो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913755.wav|हजुर दाइ जायज कुरा गरिन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913756.wav|शुभ बिहानी,यहाहरु सबैको दिन सुखद रहोस् ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913757.wav|तिम्रो नाम भन त?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913759.wav|सामान निकाल्ने पर्याप्त समय दिएर ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913760.wav|नमस्कार समित दाई, धेरै पछि देखिनुभयो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913762.wav|अब केहि दिनमा गर्नेछु ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913763.wav|आज अचानक असिना पर्यो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913764.wav|मेरो त परीक्षाको तालिका आएछ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913765.wav|चल्यो हावा सरर ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913766.wav|कलामा त खास यस्ता मानकको कुनै अर्थ नै हुँदैन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913767.wav|क-कसले हेर्नुभयो?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913768.wav|साह्रै दुःख लाग्यो!
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913769.wav|फोनको हालत तेती राम्रो छैन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913770.wav|अहिले सम्मका वाक्यहरु यहाँ हेर्न सकिन्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913771.wav|तपाईँलाई कस्तो खालको गीत मनपर्छ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913772.wav|मेरो घर सिमरा हो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913773.wav|सगरमाथा कलेजमा पनि यसबारे एउटा कार्यक्रम गर्नुपर्ने छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913775.wav|नेपालको पूर्वी सीमाना मेची नदीदेखि पश्चिमी सीमाना महाकाली नदीसम्म छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913777.wav|बाटोमा फोहोर गर्नु नराम्रो हो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913778.wav|मेरो घर गुल्मी जिल्लामा पर्छ
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913779.wav|औलो, कालाजार जस्ता किट जन्य रोगहरुबाट बच्न संधै झुल भित्र सुतौं ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913784.wav|कति खर्च लाग्यो?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913785.wav|रामु कस्तो छ अहिले तँलाई?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913786.wav|सेवा
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913787.wav|कहिले बाट छ तिम्रो परीक्षा निर्मल?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913788.wav|अाराम गर सन्दिप ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913789.wav|सिनेमा यस्तो विधा हो जसले वैकल्पिक यथार्थ समाजलाई दिन सक्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913790.wav|दिनभरि टन्टलापुर घाम लाग्ने होला ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913791.wav|यहाँहरुको दिन सुखद अनि फलदायी होस् ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913792.wav|साथीभाइबीच रमाइलो हुन्थ्यो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913793.wav|एक टेवल चार कुर्र्सी, भान्छा कोठामा ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913799.wav|राम्रो सँग अध्ययन गर ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913800.wav|रामुलाई कसैले काका भन्छ कि भन्दैन?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913801.wav|उनीहरूलाई लाग्यो बजार विस्तार गरे त्यो सम्भव छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913802.wav|अोहो! कति राम्रो माला लगाको ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913803.wav|आनन्द आयो नुहाए पछि।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913805.wav|जाअौँ, डुङ्गा बगाउन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913807.wav|वानेश्वरमा पनि पानी पर्न थाल्यो अब।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913808.wav|नेपालमा अझै पनि भुकम्पको झट्का अाइरन्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37913819.wav|ल ठीक छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601131.wav|आगो लगाइदिने हो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601132.wav|मनलाइ छोयो यी शब्दहरुले।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601133.wav|मेरो गोरु को बाररै टक्का
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601134.wav|साथी साथी मिलेर, वनभोज गए ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601135.wav|दलाललाई सरकारले संरक्षण दिन्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601152.wav|उनले विचार गरे, “ती रानीको उद्धार गर्नुपर्यो ।”
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601155.wav|के तपाई बिहीबार खेल खेल्न चाहनुहुन्छ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601164.wav|राज्यकोषलाई निजी ऐसआरामको साधन बनाए ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601166.wav|अल्छी लाग्दा यो समूहले साथ दिएको छ मलाई त।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601168.wav|सपनामा दिउँसो देखेको सर्प एउटा मान्छेको रूपमा राजकुमारका अगाडि उभिएको थियो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601174.wav|पशुपतिनाथको मन्दिरमा निकै भीड थियो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601177.wav|बर्खायाम मा धेरै हिलो हुन्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601194.wav|यो आवाज थप मुखरित हुन आवश्यक छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601210.wav|तर मैले चाहेको खण्डमा मैले अरुलाई त्यो वाक्य प्रयोग गर्ने अधिकार दिन पाउछु ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601211.wav|म चाहि मेक्सिकोको समर्थन गर्ने यसपाली ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601213.wav|मलाई लाग्छ कि जाममा नपर्ने यहाँ कोहि पनि छैन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601229.wav|अाजको ताजा समाचार के कस्तो छ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601233.wav|आज भाइटीका, सप्तरङ्गी टीका लगाएर मनाइँदै।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601250.wav|धूलो र हिलो नसहे हामी के नेपाली ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601264.wav|कति वटा वाक्य पुर्याउने लक्ष्य हो हाम्रो?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601267.wav|अक्षर अनुसारका पृष्ठहरू खोज्नुहोस् ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601294.wav|जे भए नि खाम है भोको बस्दा रोगले सताउँछ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601295.wav|भोलिपल्ट बिहान राजकुमारले आफूले देखेको सपना रानी तथा दरबारका सबैलाई सुनाए ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601296.wav|अ शीतल नै छ यहाँ त ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601297.wav|घर जस्तो अलि छैन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601298.wav|यी वाक्यहरु पनि फेरि एकचोटि समीक्षा गर्नुपर्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601317.wav|पाँचौं सेमेस्टर को परीक्षा सकिए पछि मेरो मा गरौला है त।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601318.wav|नयाँ नक्सा प्रचलनमा ल्याउन सबै कार्यालयलाई परिपत्र
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601349.wav|अधिकांश ठाउँ बिक्रीमा भएकाले खुला स्थानको माग बढी छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601352.wav|अँ एक्लै छु।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601353.wav|आज दरबार पनि घुमियो।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601454.wav|मौका पाउनासाथ चोरेर खाने भनी सोचेर बसेका थिए ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601456.wav|सगरमाथा जानेपछि नेपाल नजान्ने कुरै भएन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601457.wav|नानिले टिठलाग्दा कुरा गरिन् ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601473.wav|अल्छी लाग्छ मलाई के गर्ने होला?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601474.wav|मान्छेको रूप लिएको सर्पले भन्यो, “राजकुमार, दिउँसो तिमीले देखेको सर्प मै हुँ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601477.wav|आज खाजामा के छ दाई?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601518.wav|चैतमा अइसेलु फल्छ!
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601533.wav|अनि कमसेकम दुई मिनेटसम्मका लागि तपाईंहरूले ठड्याउनुभएको धरहरा भत्किन दिन पाइँदैन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601534.wav|राम्रो खेल खेल्नेले ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601535.wav|खेल्न जाने बारी ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601569.wav|बालाजु बाट पशुपतिनाथ मन्दिर जान कति समय लाग्छ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601570.wav|ल है साथी हरु दुबै टिमले हारे आज मजाले निद्रा लाग्ने भो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38601571.wav|अचानक त्यहाँ एउटा अजङ्गको सर्पले उनको बाटो रोक्यो ।
